SubscriptionID;DeliveryType;DeliveryClass;DeliveryContext;StartDate;EndDate
728719;MD;NOR;;24/02/2009;24/03/2009
728960;MD;NOR;;24/02/2009;26/02/2009
728960;MD;NOR;PCH;27/02/2009;24/03/2009
728994;MD;NOR;PCH;24/02/2009;24/03/2009
729033;MD;NOR;;24/02/2009;26/02/2009
729033;MD;NOR;PCH;27/02/2009;24/03/2009
729048;MD;NOR;PCH;24/02/2009;24/03/2009
729171;MD;NOR;PCH;24/02/2009;24/03/2009
729199;MD;NOR;PCH;24/02/2009;24/03/2009
729255;MD;NOR;PCH;24/02/2009;24/03/2009
729336;MD;NOR;PCH;24/02/2009;24/03/2009
729390;MD;NOR;;24/02/2009;25/03/2009
729601;MD;NOR;PCH;25/02/2009;05/03/2009
729601;MD;NOR;PCH;06/03/2009;26/03/2009
729613;MD;NOR;PCH;25/02/2009;25/03/2009
729760;MD;NOR;REN;11/02/2009;27/04/2009
729823;MD;ABN;PCH;11/02/2009;11/02/2009
729823;MD;NOR;PCH;12/02/2009;10/03/2009
729823;MD;ABN;PCH;10/02/2009;10/02/2009
729856;MD;NOR;;14/02/2009;21/02/2009
729905;MD;NOR;REN;13/02/2009;12/02/2010
729908;MD;NOR;;07/11/2009;21/04/2010
729908;MD;NOR;;13/03/2009;05/04/2009
729908;MD;NOR;;17/04/2009;15/07/2009
729908;MD;NOR;;08/08/2009;01/11/2009
729908;DI;;VAC;02/11/2009;06/11/2009
729908;DI;;OTH;06/04/2009;16/04/2009
729908;DI;;VAC;16/07/2009;07/08/2009
729978;MD;NOR;;13/03/2009;12/03/2010
73003;MD;NOR;;01/04/2008;16/07/2008
73003;DR;NOR;VAC;17/07/2008;31/07/2008
73003;MD;NOR;;01/08/2008;30/03/2009
73004;MD;NOR;;02/04/2007;27/07/2007
73004;MD;NOR;;05/08/2007;31/03/2008
73004;DR;NOR;;28/07/2007;04/08/2007
73005;MD;NOR;;01/04/2006;18/08/2006
73005;MD;NOR;;26/08/2006;31/03/2007
73005;DR;NOR;;19/08/2006;25/08/2006
730087;MD;NOR;PCH;14/03/2009;14/09/2009
730129;MD;NOR;;14/03/2009;15/06/2009
730161;MD;NOR;;13/03/2009;13/06/2009
730217;MD;NOR;PCH;13/03/2009;13/06/2009
730254;MD;NOR;REN;13/03/2009;13/06/2009
730408;MD;NOR;;12/02/2009;10/04/2009
730478;MD;ABN;;12/02/2009;12/02/2009
730478;MD;NOR;;13/02/2009;10/04/2009
73050;MD;NOR;;02/07/2008;02/07/2009
73051;MD;NOR;;02/07/2007;01/07/2008
73052;MD;NOR;;01/07/2006;30/06/2007
730547;MD;NOR;PCH;14/03/2009;13/03/2010
730636;MD;NOR;;14/03/2009;13/03/2010
730678;MD;NOR;;14/03/2009;15/03/2010
730679;MD;NOR;ACH;14/03/2009;06/04/2009
730679;MD;NOR;ACH;11/04/2009;13/03/2010
730679;DR;NOR;VAC;07/04/2009;10/04/2009
73071;MD;NOR;;28/12/2007;27/03/2008
73072;MD;NOR;;28/09/2007;27/12/2007
73073;MD;NOR;;28/06/2007;27/09/2007
73074;MD;NOR;;28/03/2007;27/06/2007
73075;MD;NOR;;28/12/2006;27/03/2007
730754;MD;NOR;;14/03/2009;13/03/2010
730905;MD;NOR;PCH;14/03/2009;15/06/2009
730995;MD;NOR;REN;14/03/2009;22/06/2009
731041;MD;ABN;REN;13/02/2009;13/02/2009
731041;MD;NOR;REN;14/02/2009;29/04/2009
731065;MD;NOR;REN;14/02/2009;14/04/2009
731178;MD;NOR;REN;18/04/2009;20/04/2009
731178;MD;NOR;REN;14/02/2009;10/04/2009
731178;DI;;VAC;11/04/2009;17/04/2009
731360;MD;NOR;;28/02/2009;27/02/2010
731415;MD;NOR;;15/03/2009;22/10/2009
731415;MD;NOR;PCH;23/10/2009;16/03/2010
731436;MD;NOR;;15/03/2009;15/03/2010
731521;MD;NOR;PCH;05/08/2009;06/04/2010
731521;MD;ABN;PCH;02/04/2009;02/04/2009
731521;DI;;NPA;27/03/2009;01/04/2009
731521;MD;NOR;PCH;15/03/2009;26/03/2009
731521;MD;NOR;PCH;03/04/2009;19/07/2009
731521;DI;;VAC;20/07/2009;04/08/2009
731550;MD;NOR;PCH;01/03/2009;01/03/2010
731595;MD;NOR;REN;15/03/2009;28/07/2009
731595;MD;NOR;REN;02/08/2009;19/03/2010
731595;DI;;OTH;29/07/2009;01/08/2009
731608;MD;NOR;;15/03/2009;20/03/2010
731663;MD;NOR;;15/03/2009;14/05/2009
731663;MD;NOR;;30/05/2009;29/09/2009
731663;DI;;VAC;15/05/2009;29/05/2009
731721;MD;NOR;REN;15/03/2009;16/06/2009
731737;MD;NOR;;15/03/2009;16/06/2009
731814;MD;NOR;PCH;15/03/2009;13/06/2009
731827;MD;NOR;PCH;01/03/2009;02/06/2009
731852;MD;NOR;PCH;15/03/2009;16/06/2009
731877;MD;NOR;PCH;01/03/2009;02/06/2009
731904;MD;NOR;;15/03/2009;17/06/2009
731910;MD;NOR;;15/03/2009;13/06/2009
732045;MD;ABN;REN;13/02/2009;15/02/2009
732045;MD;NOR;REN;16/02/2009;22/05/2009
732068;MD;NOR;;02/03/2009;31/08/2009
732068;MD;NOR;PCH;01/09/2009;01/03/2010
732260;MD;NOR;PCH;07/03/2009;05/07/2009
732260;MD;NOR;PCH;15/08/2009;30/08/2009
732260;DR;NOR;VAC;06/07/2009;14/08/2009
732260;MD;NOR;PCH;31/08/2009;06/03/2010
732373;MD;NOR;;17/03/2009;09/07/2009
732373;MD;NOR;;29/07/2009;15/11/2009
732373;MD;NOR;;21/11/2009;10/04/2010
732373;DI;;VAC;16/11/2009;20/11/2009
732373;DI;;VAC;10/07/2009;28/07/2009
732457;MD;NOR;;17/03/2009;16/03/2010
732492;MD;NOR;;17/03/2009;16/03/2010
732560;MD;NOR;;17/03/2009;16/03/2010
732625;MD;NOR;;18/03/2009;17/03/2010
732631;MD;NOR;;18/03/2009;17/03/2010
732686;MD;NOR;;18/03/2009;17/03/2010
732872;MD;NOR;;05/04/2009;06/04/2010
732892;MD;NOR;;17/03/2009;16/03/2010
733015;MD;NOR;;19/07/2009;07/10/2009
733015;MD;NOR;;17/03/2009;28/06/2009
733015;DI;;VAC;29/06/2009;18/07/2009
733150;MD;NOR;REN;19/03/2009;20/06/2009
733382;MD;NOR;REN;19/03/2009;22/03/2009
733382;MD;NOR;REN;29/03/2009;18/06/2009
733382;MD;NOR;REN;28/06/2009;06/07/2009
733382;DI;;VAC;19/06/2009;27/06/2009
733382;DI;;OTH;23/03/2009;28/03/2009
733587;MD;ABN;;18/02/2009;18/02/2009
733587;MD;NOR;;19/02/2009;24/03/2009
733655;MD;NOR;ACH;10/11/2009;19/03/2010
733655;DR;NOR;OTH;20/03/2009;31/03/2009
733655;MD;NOR;;01/04/2009;01/09/2009
733655;MD;NOR;;31/10/2009;09/11/2009
733655;DR;NOR;VAC;02/09/2009;30/10/2009
733668;MD;NOR;;29/03/2009;29/03/2010
733668;DI;;VAC;20/03/2009;28/03/2009
733837;DR;NOR;VAC;04/04/2009;09/04/2009
733837;MD;NOR;REN;20/02/2009;03/04/2009
733837;MD;NOR;REN;10/04/2009;04/08/2009
733837;MD;NOR;REN;13/08/2009;31/08/2009
733837;MD;ABN;REN;19/02/2009;19/02/2009
733837;MD;NOR;PCH;01/09/2009;29/03/2010
733837;DI;;VAC;05/08/2009;12/08/2009
733890;MD;NOR;;20/03/2009;20/06/2009
73394;MD;NOR;;01/01/2008;03/01/2008
73395;MD;NOR;;02/01/2007;31/12/2007
734055;MD;NOR;REN;31/07/2009;31/08/2009
734055;MD;NOR;REN;20/02/2009;12/07/2009
734055;MD;NOR;PCH;01/09/2009;23/09/2009
734055;DI;;VAC;13/07/2009;30/07/2009
734080;MD;NOR;;20/02/2009;22/05/2009
734396;MD;NOR;PCH;21/03/2009;20/03/2010
734479;MD;NOR;;21/03/2009;21/09/2009
734542;MD;NOR;;21/03/2009;23/06/2009
734559;MD;NOR;;21/03/2009;22/06/2009
734679;MD;ABN;REN;20/02/2009;20/02/2009
734679;MD;NOR;REN;21/02/2009;03/04/2009
734679;MD;NOR;REN;19/04/2009;31/08/2009
734679;DR;NOR;VAC;04/04/2009;18/04/2009
734679;MD;NOR;ACH;01/01/2010;20/03/2010
734679;MD;NOR;PCH;01/09/2009;31/12/2009
734727;MD;NOR;PCH;07/03/2009;04/04/2009
734882;MD;ABN;;20/02/2009;20/02/2009
734882;MD;NOR;;21/02/2009;20/03/2009
734986;MD;NOR;PCH;22/03/2009;06/08/2009
734986;MD;NOR;PCH;23/08/2009;07/04/2010
734986;DI;;VAC;07/08/2009;22/08/2009
735048;DR;NOR;VAC;10/07/2009;17/07/2009
735048;MD;NOR;ACH;22/03/2009;09/07/2009
735048;MD;NOR;ACH;18/07/2009;23/03/2010
735089;MD;NOR;;22/03/2009;22/03/2010
735150;MD;NOR;;22/03/2009;27/03/2010
735321;MD;NOR;PCH;05/04/2009;07/07/2009
73540;MD;NOR;;18/12/2007;24/04/2008
73540;MD;NOR;;06/05/2008;26/12/2008
73540;DI;;OTH;25/04/2008;05/05/2008
73541;MD;NOR;;18/12/2006;10/06/2007
73541;MD;NOR;;24/06/2007;17/12/2007
73541;DI;NOR;;11/06/2007;23/06/2007
735460;MD;NOR;;23/02/2009;15/03/2010
735523;MD;NOR;;24/02/2009;22/04/2009
735523;MD;ABN;;23/02/2009;23/02/2009
735577;MD;NOR;PCH;03/03/2009;01/05/2009
735577;MD;NOR;PCH;10/05/2009;31/07/2009
735577;MD;NOR;PCH;14/08/2009;14/09/2009
735577;MD;NOR;PCH;22/09/2009;17/10/2009
735577;DI;;VAC;01/08/2009;13/08/2009
735577;DI;;VAC;02/05/2009;09/05/2009
735577;DI;;VAC;15/09/2009;21/09/2009
735596;MD;NOR;REN;25/02/2009;03/06/2009
735596;MD;ABN;REN;24/02/2009;24/02/2009
735729;MD;NOR;;25/03/2009;30/06/2009
735729;MD;NOR;;01/09/2009;27/05/2010
735729;DI;;VAC;01/07/2009;31/08/2009
735739;MD;NOR;PCH;08/11/2009;07/06/2010
735739;MD;NOR;PCH;25/03/2009;30/06/2009
735739;MD;NOR;PCH;16/08/2009;29/09/2009
735739;MD;NOR;PCH;10/10/2009;23/10/2009
735739;DI;;VAC;24/10/2009;07/11/2009
735739;DI;;VAC;30/09/2009;09/10/2009
735739;DI;;VAC;01/07/2009;15/08/2009
735748;MD;NOR;;17/07/2009;21/08/2009
735748;MD;NOR;;30/08/2009;04/09/2009
735748;MD;NOR;;13/09/2009;26/02/2010
735748;MD;NOR;;06/03/2010;05/05/2010
735748;MD;NOR;;24/03/2009;26/05/2009
735748;MD;NOR;;06/06/2009;08/07/2009
735748;DI;;OTH;09/07/2009;16/07/2009
735748;DI;;VAC;27/05/2009;05/06/2009
735748;DI;;VAC;05/09/2009;12/09/2009
735748;DI;;VAC;27/02/2010;05/03/2010
735748;DI;;VAC;22/08/2009;29/08/2009
735772;MD;NOR;PCH;26/03/2009;24/04/2009
735772;MD;NOR;PCH;10/05/2009;28/08/2009
735772;MD;NOR;PCH;13/09/2009;24/04/2010
735772;DI;;OTH;29/08/2009;12/09/2009
735772;DI;;OTH;25/04/2009;09/05/2009
735792;MD;NOR;PCH;24/03/2009;01/04/2009
735792;MD;NOR;PCH;25/04/2009;05/08/2009
735792;MD;NOR;PCH;11/08/2009;15/04/2010
735792;DR;NOR;VAC;06/08/2009;10/08/2009
735792;DI;;VAC;02/04/2009;24/04/2009
735798;MD;NOR;;25/03/2009;06/08/2009
735798;MD;NOR;;18/08/2009;02/04/2010
735798;DI;;VAC;07/08/2009;17/08/2009
735894;MD;NOR;PCH;24/03/2009;23/03/2010
735955;MD;NOR;;25/03/2009;24/03/2010
736133;DR;NOR;VAC;10/08/2009;20/08/2009
736133;MD;NOR;;26/03/2009;09/08/2009
736133;MD;NOR;;21/08/2009;26/03/2010
736174;MD;NOR;;25/03/2009;24/09/2009
736178;MD;NOR;;26/03/2009;06/04/2009
736178;MD;ABN;;07/04/2009;08/04/2009
736178;MD;NOR;;09/04/2009;25/09/2009
736284;MD;NOR;PCH;16/05/2009;23/06/2009
736284;MD;NOR;PCH;17/03/2009;10/05/2009
736284;DI;;OTH;11/05/2009;15/05/2009
736296;MD;NOR;PCH;26/03/2009;26/06/2009
736318;MD;NOR;;24/03/2009;24/06/2009
736354;MD;NOR;ACH;26/03/2009;26/06/2009
736375;MD;NOR;;24/03/2009;24/06/2009
736394;MD;NOR;;24/03/2009;24/06/2009
73642;MD;NOR;;23/08/2008;13/07/2009
73642;DR;NOR;VAC;14/07/2009;24/07/2009
73642;MD;NOR;;25/07/2009;24/08/2009
73643;DR;NOR;OTH;08/07/2008;18/07/2008
73643;MD;NOR;;23/08/2007;07/07/2008
73643;MD;NOR;;19/07/2008;22/08/2008
73644;DR;NOR;;09/07/2007;14/07/2007
73644;MD;NOR;;23/08/2006;08/07/2007
73644;MD;NOR;;15/07/2007;22/08/2007
736562;MD;NOR;;25/03/2009;25/06/2009
736589;MD;NOR;;26/03/2009;29/06/2009
736700;MD;NOR;PCH;12/03/2009;09/04/2009
736724;MD;NOR;;11/03/2009;08/04/2009
736729;MD;NOR;PCH;12/03/2009;09/04/2009
736818;MD;NOR;ACH;05/12/2009;27/02/2010
736818;MD;NOR;;28/02/2009;04/12/2009
736878;MD;ABN;;25/02/2009;25/02/2009
736878;MD;NOR;;26/02/2009;24/04/2009
736889;MD;NOR;REN;26/02/2009;07/03/2009
736889;MD;NOR;REN;10/03/2009;27/03/2010
736889;MD;ABN;REN;08/03/2009;09/03/2009
736889;MD;ABN;REN;25/02/2009;25/02/2009
736915;MD;NOR;;02/03/2009;01/09/2009
736915;MD;NOR;PCH;02/09/2009;01/03/2010
736932;MD;NOR;;02/03/2009;01/09/2009
736932;MD;NOR;PCH;02/09/2009;01/03/2010
736977;MD;NOR;;02/03/2009;31/03/2009
736977;MD;NOR;PCH;01/04/2009;01/09/2009
736977;MD;NOR;PCH;02/09/2009;01/03/2010
737236;MD;NOR;;02/03/2009;31/03/2009
737631;MD;NOR;;02/03/2009;30/03/2009
73768;MD;NOR;;01/01/2008;30/12/2008
73769;MD;NOR;;02/01/2007;31/12/2007
738088;MD;NOR;;07/10/2009;21/10/2009
738088;MD;NOR;;31/10/2009;09/12/2009
738088;MD;NOR;;25/12/2009;17/03/2010
738088;MD;NOR;;13/04/2010;11/06/2010
738088;MD;NOR;;22/06/2010;31/07/2010
738088;MD;NOR;;21/04/2009;21/05/2009
738088;MD;NOR;;31/05/2009;22/07/2009
738088;MD;NOR;;04/08/2009;17/09/2009
738088;DI;;VAC;22/05/2009;30/05/2009
738088;DI;;VAC;18/09/2009;06/10/2009
738088;DI;;VAC;23/07/2009;03/08/2009
738088;DI;;VAC;22/10/2009;30/10/2009
738088;DI;;VAC;18/03/2010;12/04/2010
738088;DI;;VAC;12/06/2010;21/06/2010
738088;DI;;VAC;10/12/2009;24/12/2009
738090;MD;NOR;PCH;31/07/2009;25/01/2010
738090;MD;NOR;PCH;21/06/2009;17/07/2009
738090;MD;NOR;PCH;30/01/2010;21/03/2010
738090;MD;NOR;PCH;28/03/2010;05/05/2010
738090;MD;NOR;PCH;27/03/2009;01/06/2009
738090;DR;NOR;VAC;22/03/2010;27/03/2010
738090;DI;;VAC;18/07/2009;30/07/2009
738090;DI;;VAC;26/01/2010;29/01/2010
738090;DI;;VAC;02/06/2009;20/06/2009
738104;MD;NOR;PCH;27/03/2009;29/10/2009
738104;MD;NOR;PCH;07/11/2009;03/04/2010
738104;DI;;VAC;30/10/2009;06/11/2009
738126;MD;NOR;PCH;27/03/2009;26/03/2010
738183;MD;NOR;;30/10/2009;27/03/2010
738183;MD;NOR;PCH;27/03/2009;29/10/2009
738277;MD;NOR;;27/03/2009;27/06/2009
738394;DR;NOR;VAC;06/07/2009;17/07/2009
738394;MD;NOR;REN;27/02/2009;05/07/2009
738394;MD;NOR;REN;18/07/2009;11/09/2009
738394;MD;ABN;REN;26/02/2009;26/02/2009
738394;MD;ABN;REN;25/02/2009;25/02/2009
738411;MD;NOR;REN;27/03/2009;27/06/2009
738742;MD;NOR;;02/03/2009;14/03/2009
73908;MD;NOR;;01/01/2008;30/12/2008
73909;MD;NOR;;02/01/2007;31/12/2007
739934;MD;NOR;;02/03/2009;14/03/2009
73999;MD;NOR;;01/01/2008;30/12/2008
74000;MD;NOR;;02/01/2007;31/12/2007
740131;MD;NOR;;02/03/2009;14/03/2009
740158;MD;NOR;;02/03/2009;14/03/2009
740983;MD;ABN;;09/04/2009;10/04/2009
740983;MD;NOR;;28/03/2009;08/04/2009
740983;MD;NOR;;11/04/2009;27/08/2009
740983;MD;NOR;;06/09/2009;15/01/2010
740983;MD;NOR;;23/01/2010;16/04/2010
740983;DI;;VAC;28/08/2009;05/09/2009
740983;DI;;VAC;16/01/2010;22/01/2010
741030;MD;NOR;;28/03/2009;27/03/2010
741056;MD;NOR;PCH;29/03/2009;10/07/2009
741056;MD;NOR;PCH;19/07/2009;29/03/2010
741056;DR;NOR;VAC;11/07/2009;18/07/2009
741113;MD;NOR;;28/03/2009;28/09/2009
741193;MD;NOR;;28/03/2009;29/06/2009
741211;MD;NOR;;28/03/2009;29/06/2009
741275;MD;NOR;REN;28/02/2009;06/06/2009
741275;MD;ABN;REN;27/02/2009;27/02/2009
741298;MD;NOR;PCH;04/03/2009;08/03/2009
741298;MD;NOR;PCH;14/03/2009;07/04/2009
741298;DI;;VAC;09/03/2009;13/03/2009
741534;MD;NOR;PCH;17/03/2009;17/03/2010
741536;MD;NOR;PCH;21/06/2009;11/10/2009
741536;MD;NOR;PCH;08/11/2009;31/01/2010
741536;MD;NOR;PCH;11/03/2010;03/05/2010
741536;MD;NOR;PCH;22/05/2010;12/07/2010
741536;MD;NOR;PCH;29/03/2009;05/06/2009
741536;DI;;VAC;04/05/2010;21/05/2010
741536;DI;;VAC;06/06/2009;20/06/2009
741536;DI;;VAC;01/02/2010;10/03/2010
741536;DI;;VAC;12/10/2009;07/11/2009
741662;MD;NOR;PCH;29/03/2009;29/03/2010
741706;MD;NOR;REN;29/03/2009;16/06/2009
741706;MD;NOR;REN;30/06/2009;01/07/2009
741706;MD;NOR;REN;08/07/2009;29/03/2010
741706;DR;NOR;VAC;02/07/2009;07/07/2009
741706;DR;NOR;VAC;17/06/2009;29/06/2009
741725;MD;NOR;REN;29/03/2009;29/03/2010
741827;MD;NOR;PCH;29/03/2009;27/06/2009
741880;MD;NOR;REN;03/03/2009;31/08/2009
741880;MD;NOR;PCH;01/09/2009;31/03/2010
741882;MD;ABN;REN;28/02/2009;28/02/2009
741882;MD;NOR;REN;03/03/2009;31/08/2009
741882;MD;ABN;REN;01/03/2009;02/03/2009
741882;MD;NOR;PCH;01/09/2009;29/03/2010
741912;MD;NOR;;29/03/2009;28/04/2009
742114;MD;NOR;REN;04/03/2009;11/06/2009
742125;MD;ABN;;03/03/2009;03/03/2009
742125;MD;NOR;;04/03/2009;31/03/2009
742290;MD;NOR;PCH;02/04/2009;01/04/2010
742962;MD;NOR;;31/03/2009;30/03/2010
743060;MD;NOR;;31/03/2009;30/06/2009
743060;DR;NOR;VAC;01/07/2009;15/07/2009
743060;MD;NOR;;16/07/2009;30/03/2010
743203;MD;NOR;;31/03/2009;15/07/2009
743203;MD;NOR;;24/07/2009;07/04/2010
743203;DI;;VAC;16/07/2009;23/07/2009
743210;MD;NOR;;31/03/2009;30/03/2010
743285;MD;NOR;;31/03/2009;30/03/2010
743340;MD;NOR;;31/03/2009;30/03/2010
743358;MD;NOR;;31/03/2009;30/03/2010
743417;MD;NOR;;31/03/2009;12/07/2009
743417;MD;NOR;;26/07/2009;17/02/2010
743417;MD;NOR;;03/03/2010;26/04/2010
743417;DI;;VAC;13/07/2009;25/07/2009
743417;DI;;VAC;18/02/2010;02/03/2010
743462;MD;NOR;;31/03/2009;30/03/2010
743604;MD;NOR;;31/03/2009;30/03/2010
743627;MD;NOR;;31/03/2009;28/07/2009
743627;MD;NOR;;08/08/2009;30/03/2010
743627;DR;NOR;VAC;29/07/2009;07/08/2009
743731;MD;NOR;;01/04/2009;31/03/2010
743739;MD;NOR;;01/04/2009;31/03/2010
743744;MD;NOR;ACH;16/04/2009;30/03/2010
743744;MD;NOR;;31/03/2009;15/04/2009
74383;MD;NOR;;15/11/2007;13/11/2008
74384;MD;NOR;;15/11/2006;14/11/2007
743845;MD;NOR;;31/03/2009;30/03/2010
743849;MD;NOR;;31/03/2009;30/03/2010
743931;MD;NOR;;31/03/2009;30/03/2010
743971;DR;NOR;VAC;23/08/2009;27/08/2009
743971;MD;NOR;;31/03/2009;22/08/2009
743971;MD;NOR;;28/08/2009;31/03/2010
744011;MD;NOR;;31/03/2009;30/03/2010
744012;MD;NOR;;31/03/2009;30/03/2010
744110;MD;NOR;;31/03/2009;30/03/2010
744222;MD;NOR;;31/03/2009;30/03/2010
744251;MD;NOR;;31/03/2009;30/03/2010
744324;MD;NOR;;01/04/2009;31/03/2010
744354;MD;NOR;;01/04/2009;31/03/2010
744443;DR;NOR;VAC;12/06/2009;18/06/2009
744443;MD;NOR;;25/09/2009;30/03/2010
744443;MD;NOR;;19/06/2009;17/09/2009
744443;DR;NOR;VAC;18/09/2009;24/09/2009
744443;MD;NOR;;31/03/2009;11/06/2009
744493;MD;NOR;;02/04/2009;01/04/2010
744518;MD;NOR;;31/03/2009;30/03/2010
744602;MD;NOR;;02/04/2009;04/10/2009
744602;MD;NOR;;31/10/2009;01/04/2010
744602;DR;NOR;VAC;05/10/2009;30/10/2009
744669;MD;NOR;PCH;31/03/2009;30/03/2010
744729;MD;NOR;PCH;02/04/2009;26/07/2009
744729;MD;NOR;PCH;08/08/2009;01/04/2010
744729;DR;NOR;VAC;27/07/2009;07/08/2009
744751;DR;NOR;VAC;12/02/2010;20/02/2010
744751;DR;NOR;VAC;25/07/2009;14/08/2009
744751;MD;NOR;PCH;15/08/2009;11/02/2010
744751;MD;NOR;PCH;21/02/2010;30/03/2010
744751;MD;NOR;PCH;31/03/2009;24/07/2009
744757;MD;NOR;PCH;01/04/2009;31/03/2010
744783;MD;NOR;PCH;31/03/2009;30/03/2010
744848;MD;NOR;PCH;31/03/2009;30/03/2010
744910;MD;NOR;PCH;01/04/2009;31/03/2010
744988;MD;NOR;PCH;31/03/2009;30/03/2010
745014;MD;NOR;PCH;31/03/2009;30/03/2010
745060;MD;NOR;ACH;16/06/2009;30/09/2009
745060;MD;NOR;ACH;01/10/2009;30/03/2010
745060;MD;NOR;PCH;31/03/2009;15/06/2009
745074;MD;NOR;;31/03/2009;22/10/2009
745074;MD;NOR;PCH;23/10/2009;30/03/2010
745212;MD;NOR;;31/03/2009;30/03/2010
745258;MD;NOR;PCH;31/03/2009;15/09/2009
745258;MD;NOR;PCH;25/09/2009;09/04/2010
745258;DI;;VAC;16/09/2009;24/09/2009
745320;MD;NOR;PCH;31/03/2009;30/03/2010
745438;MD;NOR;PCH;01/04/2009;31/03/2010
745548;MD;NOR;PCH;31/03/2009;30/03/2010
746019;MD;NOR;;31/03/2009;30/03/2010
746050;MD;NOR;;02/04/2009;01/04/2010
74613;MD;NOR;;01/01/2008;30/12/2008
74614;MD;NOR;;02/01/2007;31/12/2007
746211;MD;NOR;;01/04/2009;31/03/2010
746236;MD;NOR;;31/03/2009;28/06/2009
746236;MD;NOR;;12/07/2009;30/03/2010
746236;DR;NOR;VAC;29/06/2009;11/07/2009
746618;MD;NOR;;31/03/2009;30/09/2009
746993;MD;NOR;;31/03/2009;30/09/2009
746994;MD;NOR;;31/03/2009;30/09/2009
747066;MD;NOR;;31/03/2009;30/09/2009
747205;MD;NOR;PCH;31/03/2009;30/09/2009
747241;MD;NOR;PCH;31/03/2009;30/09/2009
747325;MD;NOR;;15/08/2009;14/10/2009
747325;MD;NOR;;01/04/2009;02/08/2009
747325;DI;;VAC;03/08/2009;14/08/2009
747430;MD;NOR;;31/03/2009;01/07/2009
747581;MD;NOR;;31/03/2009;01/07/2009
747605;MD;NOR;;31/03/2009;02/07/2009
747801;MD;NOR;;31/03/2009;01/07/2009
747812;MD;NOR;;31/03/2009;01/07/2009
74791;MD;NOR;;01/07/2008;01/07/2009
747911;MD;NOR;;31/03/2009;01/07/2009
74792;MD;NOR;;02/07/2007;30/06/2008
74793;MD;NOR;;01/07/2006;30/06/2007
748139;MD;NOR;;01/04/2009;02/07/2009
748203;MD;NOR;;31/03/2009;01/07/2009
748520;MD;NOR;;31/03/2009;01/07/2009
748645;MD;NOR;;31/03/2009;01/07/2009
748871;MD;NOR;;31/03/2009;01/07/2009
748932;MD;NOR;;31/03/2009;01/07/2009
74901;MD;NOR;;24/04/2008;24/04/2009
74902;MD;NOR;;24/04/2007;23/04/2008
74903;MD;NOR;;24/03/2006;23/04/2007
74942;MD;ABN;;05/01/2008;07/01/2008
74942;DI;;NPA;30/12/2007;03/01/2008
74942;MD;ABN;;04/01/2008;04/01/2008
74942;MD;NOR;;18/12/2007;29/12/2007
74942;MD;NOR;;08/01/2008;20/03/2008
74943;MD;ABN;;02/10/2007;02/10/2007
74943;DI;;NPA;27/09/2007;28/09/2007
74943;MD;ABN;;29/09/2007;01/10/2007
74943;MD;NOR;;15/09/2007;26/09/2007
74943;MD;NOR;;03/10/2007;17/12/2007
74944;MD;NOR;;15/06/2007;14/09/2007
74945;MD;NOR;;15/03/2007;14/06/2007
74946;MD;NOR;;15/12/2006;14/03/2007
749708;MD;NOR;;01/04/2009;02/07/2009
750162;MD;NOR;;31/03/2009;01/07/2009
750191;MD;NOR;;31/03/2009;01/07/2009
750439;MD;NOR;;01/04/2009;02/07/2009
750440;MD;NOR;;01/04/2009;02/07/2009
750526;MD;NOR;;31/03/2009;01/07/2009
750662;MD;NOR;;31/03/2009;01/07/2009
750789;MD;NOR;;31/03/2009;06/07/2009
750904;MD;NOR;;01/04/2009;02/07/2009
750961;MD;NOR;PCH;31/03/2009;03/04/2009
750961;MD;NOR;PCH;11/04/2009;14/06/2009
750961;MD;NOR;PCH;28/06/2009;23/07/2009
750961;DI;;VAC;15/06/2009;27/06/2009
750961;DI;;VAC;04/04/2009;10/04/2009
751040;MD;NOR;PCH;31/03/2009;01/07/2009
751073;MD;NOR;PCH;31/03/2009;01/07/2009
751250;MD;NOR;PCH;31/03/2009;01/07/2009
75134;MD;NOR;;22/08/2009;04/10/2009
75134;MD;NOR;;17/10/2009;31/12/2009
75134;MD;NOR;;16/04/2009;14/07/2009
75134;MD;NOR;;28/10/2008;01/04/2009
75134;DI;;OTH;15/07/2009;21/08/2009
75134;DI;;VAC;05/10/2009;16/10/2009
75134;DI;;OTH;02/04/2009;15/04/2009
75135;MD;NOR;;30/09/2007;22/07/2008
75135;MD;NOR;;20/08/2008;27/10/2008
75135;DI;;VAC;23/07/2008;19/08/2008
75136;MD;NOR;;02/10/2006;06/07/2007
75136;MD;NOR;;09/08/2007;29/09/2007
75136;DI;NOR;;07/07/2007;08/08/2007
751455;MD;NOR;;02/04/2009;03/07/2009
751755;MD;NOR;;19/03/2009;17/04/2009
751770;MD;NOR;REN;01/04/2009;30/04/2009
751801;MD;NOR;PCH;18/03/2009;03/04/2009
751801;MD;NOR;PCH;11/04/2009;23/04/2009
751801;DI;;VAC;04/04/2009;10/04/2009
751879;MD;NOR;ACH;29/01/2010;24/03/2010
751879;MD;NOR;ACH;27/06/2009;31/08/2009
751879;MD;NOR;PCH;01/09/2009;28/01/2010
751879;MD;NOR;PCH;25/03/2009;26/06/2009
752129;MD;NOR;;03/04/2009;02/04/2010
752224;MD;NOR;;04/04/2009;15/04/2009
752598;DI;;NPA;29/03/2009;03/04/2009
752598;MD;ABN;REN;04/04/2009;06/04/2009
