CustomerID;Gender;DOB;District;ZIP;StreeID
786382;F;18/11/1959;5;3500;37562
1124935;M;09/02/1971;5;3800;45134
1130895;M;25/02/1964;5;3560;39376
1164982;F;06/12/1955;5;3500;37367
1166516;F;03/11/1989;5;3770;44812
1166547;M;07/12/1975;5;3550;38915
1166553;F;08/08/1980;5;3560;39508
1166607;F;14/10/1957;5;3550;39158
1166652;M;25/12/1947;5;3621;41620
1166828;F;01/01/1960;5;3620;41271
1166854;F;26/01/1962;5;3800;45351
1166915;F;19/12/1979;5;3500;37454
1167000;M;10/04/1954;5;3740;44620
21300;F;10/06/1963;5;3700;43708
200389;M;20/07/1948;5;3990;48269
242681;M;08/05/1954;5;3600;41139
604844;M;29/03/1947;5;3545;38806
1139919;F;03/09/1980;5;3560;39361
1167188;F;26/07/1981;5;3740;44636
1167231;F;27/12/1977;5;3590;40340
1167279;F;24/12/1963;2;3294;35691
1167304;M;18/12/1967;5;3970;144439
1167389;F;19/11/1971;5;3583;40157
1167424;F;13/12/1977;5;3950;47560
1167479;M;27/01/1991;5;3582;40003
1167534;M;25/05/1977;5;3870;45852
1167549;F;20/07/1990;5;3945;47400
1167618;M;12/08/1989;5;3800;45330
1167791;M;13/08/1967;2;3390;36682
211277;M;01/01/1900;5;3800;45205
701466;M;01/01/1900;1;2540;23294
820871;M;24/12/1943;1;2845;27263
1162442;F;08/01/1972;5;3620;41498
594838;NA;28/04/1963;1;2960;29745
1125001;M;26/05/1987;5;3630;0
1167729;M;03/06/1978;5;3520;38191
766939;M;02/04/1959;5;3665;42721
707019;M;21/01/1940;1;2242;16835
97316;M;01/01/1900;5;3700;43613
152974;M;01/01/1900;5;3970;47915
768356;F;05/07/1953;5;3740;44280
90092;M;09/08/1947;5;3620;41494
861135;F;03/04/1940;5;3511;37978
131191;M;01/01/1900;5;3500;37342
82729;M;16/05/1952;5;3545;38805
81188;M;05/07/1942;5;3530;38520
908515;M;01/01/1900;1;2560;23659
771393;M;18/08/1965;5;3930;47155
114744;M;09/11/1948;5;3582;40108
913053;M;01/11/1947;5;3550;39100
242964;M;01/01/1900;5;3620;41407
78829;M;19/07/1943;5;3511;37963
678737;M;01/01/1900;1;2180;15595
505007;F;30/03/1979;5;3930;47023
673474;F;01/01/1900;1;2491;0
180020;NA;01/01/1900;5;3590;40410
191542;M;29/05/1958;5;3500;37514
973353;M;18/01/1955;1;2660;0
34717;M;01/01/1900;5;3560;39379
221112;F;13/10/1967;5;3660;42659
276892;M;23/03/1968;5;3580;39732
783948;M;01/01/1900;5;3511;37937
107208;M;23/03/1945;5;3920;46750
78367;M;21/05/1969;5;3720;44005
966845;F;06/05/1950;5;3960;47752
115971;F;01/01/1900;5;3570;39651
502882;M;06/05/1956;1;2920;28854
777078;M;25/02/1963;5;3620;41529
83651;M;01/01/1900;5;3550;39298
174836;M;30/12/1951;5;3620;41580
78329;M;30/07/1948;5;3500;37645
769043;M;14/01/1948;5;3550;107785
661672;M;16/07/1957;7;9190;70691
249391;M;25/08/1949;5;3660;42619
185421;M;01/01/1900;5;3510;37878
1110695;F;01/01/1900;5;3941;47315
199035;M;23/11/1934;5;3930;46941
805681;M;09/10/1948;1;2950;29559
1134565;F;17/12/1960;1;2050;0
477393;F;26/03/1969;1;2610;24715
48033;M;10/02/1946;5;3500;37513
94618;M;03/09/1943;5;3960;47689
35096;M;01/01/1900;5;3500;37355
27307;M;18/09/1942;5;3511;37942
110419;NA;01/01/1900;5;3950;47622
1166315;M;12/10/1928;5;3600;40662
153820;F;01/01/1900;5;3550;39016
787734;M;14/02/1971;1;2910;28641
754208;M;17/02/1948;5;3500;37367
110623;M;12/01/1949;5;3960;47641
870379;M;12/02/1946;5;3700;43700
767691;F;08/07/1964;5;3510;37882
96876;M;09/02/1946;5;3690;43382
791818;M;01/01/1900;5;3950;47502
101315;NA;01/01/1900;5;3770;44699
622439;M;29/06/1961;5;3520;38289
792966;M;04/10/1949;5;3740;44492
659191;M;06/11/1949;1;2900;28352
626548;M;23/08/1933;1;2020;13415
787529;M;01/01/1900;5;3550;39031
181699;M;18/12/1945;5;3700;43955
179771;M;17/11/1935;5;3500;37741
148561;M;16/10/1948;5;3511;38029
664149;F;01/01/1900;1;2930;29092
165982;F;09/12/1975;5;3980;48189
225516;M;01/01/1900;1;2560;0
30075;M;25/04/1943;1;2960;29594
84610;M;15/11/1945;5;3560;0
926576;F;26/09/1979;1;2460;0
1134588;M;12/03/1943;5;3520;0
788976;F;01/01/1900;5;3732;44254
809027;M;05/02/1979;1;2920;0
24422;M;09/03/1968;1;2460;0
92747;M;23/06/1957;5;3640;0
1113921;M;01/01/1900;1;2531;0
795774;F;01/01/1900;1;2630;0
116579;NA;01/01/1900;5;3680;43142
1109270;M;01/01/1900;1;2300;0
384772;M;01/04/1971;5;3740;0
24910;M;25/09/1958;5;3550;0
795177;M;07/04/1930;5;3990;0
943341;M;01/04/1951;5;3500;0
225947;M;27/02/1962;5;3620;41504
47039;F;01/01/1900;5;3770;0
121839;M;21/04/1955;5;3600;0
118495;M;06/12/1953;5;3500;37826
715901;NA;01/01/1900;1;2328;0
122116;M;01/01/1900;5;3600;0
1102097;M;05/06/1929;1;2930;0
767839;F;30/05/1972;5;3980;0
795573;M;16/09/1940;5;3920;0
862890;M;08/04/1945;5;3600;40700
110823;M;01/01/1900;5;3960;0
53034;M;01/01/1900;1;2800;0
1159113;F;01/01/1900;5;3800;0
216536;M;21/04/1947;5;3940;47193
987937;M;23/01/1975;1;2950;29538
892123;M;28/03/1962;1;2200;0
1160247;F;01/01/1900;1;2820;0
169345;M;04/05/1943;5;3500;0
199914;M;27/02/1961;5;3590;40415
102127;NA;01/01/1900;5;3792;0
235516;F;01/01/1900;5;3530;0
652117;M;16/01/1944;1;2110;0
210686;M;21/12/1968;5;3500;37645
123523;NA;01/01/1900;5;3640;42304
84568;M;27/08/1945;5;3560;0
989170;M;20/03/1969;1;2520;0
891368;M;03/10/1923;1;2930;0
937693;M;22/12/1953;1;2460;0
992812;M;01/01/1900;1;2900;28440
190398;M;18/07/1951;5;3500;37391
77196;M;18/07/1949;5;3500;0
19947;M;01/01/1900;5;3520;38130
128799;F;23/01/1957;5;3950;47540
131194;M;02/03/1957;5;3630;41744
28328;M;25/02/1939;5;3600;40835
95665;M;18/05/1948;5;3680;43193
33697;M;13/07/1942;5;3800;45384
659269;M;28/07/1932;1;2800;25967
988826;F;03/05/1983;5;3891;46001
45221;M;17/06/1951;5;3970;48001
512804;M;01/01/1900;5;3550;39105
100794;M;27/07/1948;5;3740;44352
98908;M;01/01/1900;5;3730;44173
262543;F;06/10/1957;5;3511;37989
35886;F;28/03/1955;5;3580;39728
173448;M;16/04/1970;5;3940;47203
945312;M;26/07/1963;5;3960;133443
187096;M;18/10/1944;5;3870;45833
120556;M;01/01/1900;5;3500;37347
723495;M;27/05/1938;1;2930;29160
120185;M;17/01/1947;5;3520;38141
35584;M;11/02/1950;5;3670;42974
697510;NA;01/01/1900;1;2630;25069
598771;F;01/09/1955;5;3530;38591
79468;M;07/06/1950;5;3511;37981
824373;M;21/03/1951;7;9120;69121
85566;M;24/08/1948;5;3570;39692
246280;F;06/05/1976;5;3530;38364
232442;F;01/06/1951;5;3665;42722
32899;M;01/01/1900;5;3540;38670
882353;M;11/11/1943;1;2980;30570
217955;M;01/01/1900;5;3520;38191
753763;M;04/11/1952;5;3910;46377
96781;M;20/11/1936;5;3690;43471
63039;M;14/07/1944;5;3520;38285
1013990;F;01/01/1900;5;3570;39563
836806;M;14/04/1947;5;3500;37809
1105339;M;01/01/1900;5;3740;44464
831237;M;22/09/1959;5;3600;40625
1132498;F;01/01/1900;5;3570;39684
183682;F;01/01/1900;5;3700;43813
78387;M;06/10/1953;5;3500;37643
99532;M;16/06/1949;5;3740;44497
56227;M;01/01/1900;5;3620;41297
217277;M;01/07/1950;5;3500;107912
224596;M;04/02/1969;5;3550;39018
59050;M;31/12/1952;5;3600;40588
1151514;F;28/10/1951;5;3800;45279
124204;M;25/02/1943;5;3665;42692
69582;M;01/01/1900;5;3971;48058
850231;M;01/01/1900;5;3640;42129
692875;M;01/01/1900;7;9150;69693
83495;M;01/01/1900;5;3550;39047
1026069;M;01/01/1900;2;3400;110578
70253;M;05/03/1954;5;3970;47869
81923;F;08/07/1958;5;3540;38665
229704;M;01/01/1900;5;3700;43555
1152890;M;20/08/1959;5;3600;40505
44965;M;01/01/1900;5;3600;40976
977779;M;01/01/1900;7;9120;69142
15316;M;13/08/1954;5;3770;44883
66030;M;01/01/1900;5;3900;46172
246132;M;31/12/1954;5;3630;41901
78721;M;01/01/1900;5;3500;37603
858345;M;01/01/1900;5;3971;48056
118077;M;09/07/1964;5;3500;37601
178442;M;16/11/1949;5;3680;43376
32333;M;02/04/1946;5;3500;37672
8879;M;12/02/1978;5;3910;46258
1166868;M;24/08/1955;5;3920;46572
65203;M;01/01/1900;5;3631;42062
819891;M;01/04/1942;1;2840;27112
134684;M;01/01/1900;5;3570;39684
105718;M;27/08/1945;5;3900;46019
36062;F;27/10/1983;1;2610;24653
257871;M;01/01/1900;5;3580;39760
138273;M;29/01/1954;5;3680;43160
649295;F;12/02/1963;1;2390;20211
798965;F;02/08/1963;5;3640;42302
47714;M;01/01/1900;1;2950;29340
660548;M;23/06/1957;1;2970;30272
92541;M;25/06/1951;5;3640;42235
287303;M;01/01/1900;5;3910;129386
167390;F;08/04/1971;5;3500;37739
57535;M;31/07/1960;5;3840;45660
449595;M;01/01/1900;5;3740;44474
52417;M;26/04/1948;1;2322;18821
75964;M;11/05/1948;7;9120;69089
787204;M;24/12/1948;5;3540;38755
881061;M;17/03/1962;5;3800;45338
913309;M;03/04/1934;1;2547;23422
151573;M;07/06/1968;5;3660;42569
94024;F;11/09/1969;5;3660;42658
251457;M;23/04/1966;5;3560;39380
107453;NA;03/11/1951;5;3920;46809
885305;M;01/01/1900;1;2650;25510
96287;M;23/06/1939;5;3960;47861
170354;M;13/09/1954;1;2180;15571
129842;M;01/01/1900;5;3570;39638
235958;M;23/03/1965;1;2170;15368
870014;M;19/11/1944;5;3850;45749
127165;NA;01/01/1900;5;3850;45711
128610;M;04/10/1945;5;3941;47264
293625;M;30/08/1954;5;3665;42671
833118;M;27/07/1931;5;3970;47908
70052;M;11/09/1957;5;3500;37416
81659;M;17/07/1944;5;3530;38486
266396;M;06/01/1964;5;3600;41213
1114139;F;01/01/1900;5;3740;44531
245884;M;30/07/1963;5;3570;39689
890957;F;02/02/1945;5;3510;37887
94157;M;07/03/1944;5;3660;42659
203807;M;01/01/1900;5;3500;37458
831229;M;01/01/1900;1;2370;19758
85627;M;23/05/1957;5;3580;39743
868578;M;20/11/1948;5;3990;48476
435027;M;29/04/1948;5;3620;41298
959829;F;28/07/1959;5;3560;39458
860426;M;04/10/1969;1;2000;13143
897793;M;18/01/1974;5;3950;47541
91169;M;06/03/1950;5;3630;41934
219118;M;04/03/1944;5;3530;38392
209498;M;17/08/1960;5;3583;40221
188534;M;30/03/1950;5;3520;38079
926663;M;27/01/1962;5;3910;46435
505171;M;01/01/1900;5;3740;44271
89563;M;02/09/1942;5;3600;40753
123143;M;01/01/1900;5;3590;40495
111863;M;01/01/1900;5;3970;47901
