ComplaintID;CustomerID;ProductID;ComplaintDate;ComplaintType;SolutionType;FeedbackType
82783;657599;2;24/11/2008;1;1;
178169;657599;2;18/09/2010;1;2;3
95855;657682;4;10/11/2006;3;;
126985;657682;4;14/11/2007;1;;
173095;657682;;19/08/2010;1;2;3
173094;657682;;18/08/2010;1;1;3
147057;657682;;26/01/2010;1;1;
147059;657682;;28/01/2010;1;1;
147058;657682;;27/01/2010;1;1;
49478;657937;1;24/03/2003;1;2;
58396;657937;1;20/05/2005;9;4;
78330;657937;6;21/03/2006;9;;
121433;657937;6;23/07/2009;9;3;
49234;658047;1;27/01/2003;9;;
49235;658047;1;25/01/2003;9;;
144665;658047;5;09/01/2010;7;3;4
48629;658105;1;01/03/2003;1;;
52811;658105;1;07/04/2004;9;2;
79310;658105;4;07/04/2006;9;4;
79237;658105;4;05/04/2006;9;;
79262;658105;4;06/04/2006;9;;
123824;658105;4;25/09/2007;1;;
115086;658105;2;02/06/2009;1;2;
118574;658105;2;06/07/2009;1;2;
41016;658264;7;23/11/2007;1;2;5
52454;658697;1;08/03/2004;2;;
200293;658697;6;08/01/2011;1;1;6
200295;658697;6;15/01/2011;4;1;
95362;658697;6;02/03/2009;1;1;4
78542;658955;5;24/03/2006;1;;
83678;658955;5;10/06/2006;1;;
89586;658955;5;19/08/2006;1;;
115246;658955;5;23/06/2007;1;;
118815;658955;5;04/08/2007;1;;
122991;658955;5;15/09/2007;1;;
56070;658955;5;05/04/2008;7;2;
56308;658955;5;08/04/2008;7;2;
56923;658955;5;07/04/2008;1;1;2
93745;658955;5;17/02/2009;3;1;3
77877;658955;5;18/10/2008;7;1;
76089;658955;5;06/10/2008;7;1;
60937;658955;5;23/05/2008;9;1;
64858;658955;5;28/06/2008;7;1;2
138285;659130;2;01/12/2009;1;2;3
176628;659130;2;09/09/2010;1;2;3
195386;659189;2;27/12/2010;1;2;
84724;659736;4;20/06/2006;1;;
117326;659736;4;18/07/2007;9;;
50684;659736;4;13/02/2008;9;3;4
48987;659736;4;29/01/2008;9;1;
48986;659736;4;29/01/2008;9;1;
48985;659736;4;29/01/2008;9;1;
48990;659736;4;29/01/2008;9;1;
48989;659736;4;29/01/2008;9;1;
51567;659736;4;19/02/2008;7;3;4
51566;659736;5;21/02/2008;1;1;
124380;659826;3;17/08/2009;1;1;5
116260;659999;4;05/07/2007;7;;
90535;659999;2;21/01/2009;1;2;3
93859;659999;2;14/02/2009;1;3;
86927;659999;2;03/01/2009;1;1;
68436;660517;4;12/12/2005;1;;
199704;660517;;14/01/2011;1;1;
101475;660548;2;02/03/2009;9;1;
89118;660767;5;12/08/2006;7;;
90620;660767;5;26/08/2006;7;;
52127;660767;5;23/02/2008;1;1;5
60289;661185;4;16/08/2005;1;;
105181;661185;4;24/02/2007;7;;
130477;661198;6;01/10/2009;2;3;3
54382;661537;1;02/08/2004;1;;
107667;661537;4;30/03/2007;1;;
106931;661537;4;22/03/2007;6;;
127748;662049;2;11/09/2009;1;2;3
122036;662049;5;28/07/2009;1;1;4
88055;662299;4;01/08/2006;1;;
109517;662299;3;21/03/2009;2;3;3
109516;662299;3;28/03/2009;1;1;3
71232;662436;4;10/12/2005;9;;
70658;662436;4;17/12/2005;1;;
83508;662436;4;03/06/2006;2;;
77238;662436;;11/10/2008;7;3;
77239;662436;;04/10/2008;7;3;
184298;662436;;02/11/2010;3;2;
188368;662436;;26/11/2010;1;1;3
188272;662436;;30/11/2010;1;2;
198348;662436;;06/01/2011;1;1;
198406;662436;;07/01/2011;1;2;3
202060;662436;;31/01/2011;7;3;
76715;662482;4;23/02/2006;1;;
82254;662482;4;22/05/2006;1;;
92997;662482;4;04/10/2006;1;;
101548;662482;4;20/01/2007;1;;
103837;662482;4;20/02/2007;1;;
161100;662547;;21/05/2010;1;2;3
69550;662547;;11/08/2008;1;2;
67177;663261;4;19/12/2005;2;;
70616;663261;4;17/12/2005;1;;
71912;663261;4;24/12/2005;1;;
70814;663261;4;17/12/2005;1;;
59206;663261;4;08/05/2008;1;2;
71091;663261;;25/08/2008;1;3;
167890;663261;;02/07/2010;1;1;
167891;663261;;03/07/2010;1;1;
167889;663261;;01/07/2010;1;1;
166106;663261;;01/07/2010;1;2;
173162;663261;;19/08/2010;1;2;5
70455;663403;4;21/12/2005;1;;
73226;663403;4;07/01/2006;1;;
96139;663403;4;16/11/2006;1;;
96906;663403;4;29/11/2006;1;;
100477;663403;4;16/01/2007;1;;
102458;663403;4;05/02/2007;1;;
102906;663403;4;09/02/2007;1;;
103455;663403;4;15/02/2007;1;;
104159;663403;4;21/02/2007;1;;
104815;663403;4;01/03/2007;1;;
106004;663403;4;12/03/2007;1;;
106465;663403;4;15/03/2007;2;;
110470;663403;4;04/05/2007;1;;
110327;663403;4;02/05/2007;1;;
111207;663403;4;14/05/2007;1;;
111049;663403;4;11/05/2007;1;;
123403;663403;4;19/09/2007;1;;
113747;663403;2;18/05/2009;1;2;
184868;663403;2;30/10/2010;1;3;
186269;663403;2;06/11/2010;1;3;
197955;663403;2;05/01/2011;1;2;
201906;663403;2;31/01/2011;1;2;
133524;664212;6;23/10/2009;1;2;3
141584;664212;6;21/12/2009;1;2;2
75654;664477;7;09/02/2006;9;;
89903;664477;7;26/08/2006;7;;
90553;664477;7;02/09/2006;7;;
94862;664477;7;21/10/2006;7;;
95374;664477;7;04/11/2006;1;;
95533;664477;7;28/10/2006;7;;
108833;664477;7;21/03/2009;7;3;3
110891;664477;7;11/04/2009;7;3;3
53095;664477;7;08/03/2008;7;3;
95898;664477;7;02/03/2009;1;1;4
86126;664477;7;27/12/2008;7;3;
196334;664477;7;24/12/2010;1;1;2
163393;664477;7;08/06/2010;1;1;
164501;664477;7;18/06/2010;1;1;
164737;664477;7;21/06/2010;1;2;
165148;664477;7;24/06/2010;1;2;
137154;664477;7;21/11/2009;7;3;3
176626;664477;7;09/09/2010;1;2;4
176627;664477;7;09/09/2010;1;1;
159108;664927;2;17/04/2010;1;1;
159106;664927;2;17/04/2010;1;2;3
79973;664945;4;18/04/2006;1;;
89955;664945;4;29/08/2006;1;;
90418;664945;4;05/09/2006;1;;
93758;664945;4;16/10/2006;1;;
97340;664945;4;06/12/2006;1;;
108043;664945;4;04/04/2007;1;;
116911;664945;4;13/07/2007;9;;
118470;664945;4;01/08/2007;9;;
65929;664945;4;28/06/2008;1;3;
65419;664945;4;30/06/2008;6;3;
84999;664945;;16/12/2008;1;2;
191497;664945;;11/12/2010;1;3;
161972;664945;;31/05/2010;1;2;
98384;664945;;14/03/2009;1;3;
176076;664945;;06/09/2010;1;1;
88426;665352;7;29/07/2006;7;;
86470;665388;2;31/12/2008;1;2;1
136237;665411;2;14/11/2009;7;3;4
163296;665517;2;09/06/2010;1;2;
169429;665517;2;26/07/2010;1;2;
78221;666095;4;18/03/2006;1;;
55157;666337;1;23/09/2004;1;2;
76848;666594;2;11/10/2008;1;3;
66031;666965;4;28/11/2005;1;;
66362;666965;4;29/11/2005;9;;
69399;666965;4;26/11/2005;1;;
75508;666965;4;04/02/2006;1;;
78466;666965;4;23/03/2006;2;;
78435;666965;4;23/03/2006;1;;
89922;666965;4;29/08/2006;1;;
90130;666965;4;01/09/2006;1;;
103955;666965;4;17/02/2007;1;;
105641;666965;4;07/03/2007;1;;
108328;666965;4;06/04/2007;1;;
109825;666965;4;21/04/2007;1;;
113706;666965;4;12/06/2007;1;;
114955;666965;4;25/06/2007;1;;
115330;666965;4;28/06/2007;1;;
115561;666965;4;02/07/2007;1;;
115677;666965;4;09/06/2007;1;;
116621;666965;4;06/07/2007;1;;
116626;666965;4;06/07/2007;1;;
75238;666965;;29/09/2008;1;2;
115296;666965;;03/06/2009;9;2;
115219;666965;;30/05/2009;1;3;
114996;666965;;02/06/2009;1;2;
159367;666965;;05/05/2010;1;2;
184991;666965;;08/11/2010;1;2;
185262;666965;;08/11/2010;1;2;
185127;666965;;08/11/2010;9;2;
187240;666965;;23/11/2010;3;2;3
190396;666965;;13/12/2010;1;2;
191335;666965;;04/12/2010;1;3;
162201;666965;;01/06/2010;1;2;
162849;666965;;07/06/2010;1;2;
161912;666965;;31/05/2010;1;2;3
163289;666965;;09/06/2010;1;2;3
163804;666965;;14/06/2010;1;2;
163805;666965;;12/06/2010;1;2;
166166;666965;;26/06/2010;1;1;
165096;666965;;19/06/2010;7;3;
169950;666965;;29/07/2010;1;2;4
133603;666965;;26/10/2009;1;2;3
156086;666965;;03/04/2010;1;3;3
132052;666965;;14/10/2009;1;2;3
123052;666965;;05/08/2009;1;2;
145820;666965;;16/01/2010;1;3;3
100861;667012;6;02/03/2009;9;1;
71638;668086;4;27/12/2005;1;;
60142;668086;4;19/05/2008;1;2;
65394;668086;;03/07/2008;1;2;
93673;668086;;16/02/2009;1;1;
93484;668086;;16/02/2009;1;2;
85792;668086;;23/12/2008;1;2;
98388;668086;;14/03/2009;1;1;
201098;668086;;25/01/2011;1;2;
65219;668636;4;21/11/2005;9;;
65547;668636;4;23/11/2005;9;;
86182;668636;4;24/06/2006;7;;
114968;668636;4;25/06/2007;1;;
115327;668636;4;28/06/2007;1;;
116197;668636;4;30/06/2007;1;;
119460;668636;4;16/08/2007;1;;
53833;668636;4;18/03/2008;1;2;
54206;668636;4;15/03/2008;7;1;
158343;668636;;24/04/2010;1;1;5
188462;668636;;01/12/2010;1;2;3
188461;668636;;30/11/2010;1;1;3
156352;668636;;12/04/2010;1;2;3
156793;668636;;14/04/2010;1;2;3
53070;668659;1;10/04/2004;9;;
124284;668659;4;02/10/2007;1;;
59906;668659;4;14/05/2008;2;3;
93010;668659;;09/02/2009;1;1;
83986;669455;7;01/12/2008;1;1;
83987;669455;7;08/11/2008;3;1;
83988;669455;7;28/11/2008;3;1;3
83985;669455;7;29/11/2008;1;1;3
66572;669455;7;05/07/2008;1;1;3
51863;669562;7;23/02/2008;7;3;3
113153;670078;7;09/05/2009;1;3;5
53293;671006;1;24/04/2004;1;;
98366;671006;7;16/12/2006;7;;
98729;671006;7;23/12/2006;7;;
70692;671006;3;20/08/2008;1;2;
127740;671006;3;11/09/2009;1;2;3
74838;671007;7;31/01/2006;1;;
77977;671007;7;16/03/2006;1;;
79564;671007;7;08/04/2006;7;;
80262;671007;7;24/04/2006;1;;
117393;671007;7;14/07/2007;1;;
121776;671007;7;01/09/2007;1;;
59263;671007;7;03/05/2008;1;3;
90164;671007;7;17/01/2009;1;3;5
64387;671007;7;24/06/2008;1;2;5
64531;671007;7;24/06/2008;1;1;
184847;671007;7;30/10/2010;1;3;6
186400;671007;7;13/11/2010;1;3;
195202;671007;7;27/12/2010;1;2;
196008;671007;7;28/12/2010;1;2;2
196208;671007;7;28/12/2010;9;1;
165254;671007;7;25/06/2010;1;2;
163229;671007;7;05/06/2010;1;1;6
168344;671007;7;10/07/2010;1;3;3
172054;671007;7;12/08/2010;1;2;3
153507;671007;7;16/03/2010;1;2;6
132563;671007;7;19/10/2009;1;2;3
124205;671007;7;17/08/2009;1;2;6
173322;671007;7;20/08/2010;1;2;
176321;671007;7;08/09/2010;1;2;3
174389;671007;7;27/08/2010;1;2;3
174979;671007;7;28/08/2010;1;1;2
49960;671228;4;02/02/2008;1;1;
49944;671228;4;15/01/2008;1;1;
49964;671228;4;06/02/2008;1;1;
49963;671228;4;06/02/2008;1;1;
49962;671228;4;05/02/2008;1;1;
49961;671228;4;04/02/2008;1;1;
49951;671228;4;23/01/2008;1;1;
49959;671228;4;01/02/2008;1;1;
49945;671228;4;16/01/2008;1;1;
49946;671228;4;17/01/2008;1;1;
49958;671228;4;31/01/2008;1;1;
49947;671228;4;18/01/2008;1;1;
49948;671228;4;19/01/2008;1;1;
49957;671228;4;30/01/2008;1;1;
49949;671228;4;21/01/2008;1;1;
49952;671228;4;24/01/2008;1;1;
49950;671228;4;22/01/2008;1;1;
49953;671228;4;25/01/2008;1;1;
49954;671228;4;26/01/2008;1;1;
49955;671228;4;28/01/2008;1;1;
49956;671228;4;29/01/2008;1;1;
48588;671850;1;21/02/2003;1;4;
48589;671850;1;20/02/2003;1;;
48590;671850;1;19/02/2003;1;;
56911;671850;1;10/02/2005;1;4;
74154;671850;4;23/01/2006;1;;
113761;671850;4;12/06/2007;1;;
114359;671850;4;19/06/2007;1;;
119833;671850;4;14/08/2007;1;;
75615;671850;2;01/10/2008;1;1;
63522;672056;8;07/11/2005;1;;
68084;672657;4;14/12/2005;1;;
71138;672657;4;10/12/2005;1;;
73148;672657;4;11/01/2006;1;;
73204;672657;4;11/01/2006;5;;
86660;672657;4;12/07/2006;1;;
95581;672657;4;09/11/2006;1;;
95637;672657;4;09/11/2006;5;;
96388;672657;4;21/11/2006;1;;
96417;672657;4;21/11/2006;5;;
96442;672657;4;21/11/2006;5;;
108130;672657;4;31/03/2007;1;;
58142;672657;4;26/04/2008;3;3;
160630;672657;;18/05/2010;1;2;
194212;672657;;24/12/2010;1;1;
161947;672657;;31/05/2010;1;2;
124407;672657;;18/08/2009;1;2;
128070;672657;;15/09/2009;1;2;4
90523;672657;;21/01/2009;1;2;
84123;672657;;05/12/2008;1;2;
48975;673006;1;14/05/2003;1;4;
65823;673123;4;23/11/2005;1;;
67072;673123;4;23/11/2005;9;;
86199;673123;4;24/06/2006;1;;
86300;673123;4;29/06/2006;3;;
156680;673123;;09/04/2010;1;1;3
156258;673123;;09/04/2010;1;2;3
202533;673474;6;02/02/2011;1;2;6
50392;673657;1;13/09/2003;1;;
158055;673657;6;26/04/2010;1;2;
101225;674059;6;02/03/2009;9;1;
52279;674065;1;28/02/2004;1;;
113015;674158;4;02/06/2007;1;;
126493;674158;3;01/09/2009;1;1;3
126494;674158;3;02/09/2009;1;2;
126230;674158;3;01/09/2009;1;2;
175149;674158;3;01/09/2010;1;2;
175433;674158;3;02/09/2010;1;2;
76051;674253;4;15/02/2006;1;;
94334;674253;4;23/10/2006;1;;
94412;674253;4;23/10/2006;5;;
94444;674253;4;23/10/2006;5;;
104720;674253;4;28/02/2007;1;;
109659;674253;4;21/04/2007;1;;
113102;674253;4;05/06/2007;1;;
111545;674253;4;18/05/2007;1;;
113155;674253;4;26/05/2007;1;;
112623;674253;4;29/05/2007;1;;
116820;674253;4;23/06/2007;1;;
116777;674253;4;16/06/2007;1;;
115499;674253;4;09/06/2007;1;;
116479;674253;4;23/06/2007;1;;
120837;674253;4;25/08/2007;1;;
125985;674253;4;20/10/2007;1;;
126783;674253;4;09/11/2007;3;;
115210;674253;;30/05/2009;1;3;
116346;674253;;15/06/2009;1;2;
159927;674253;;08/05/2010;1;1;3
125516;674253;;22/08/2009;1;3;3
202205;674253;;29/01/2011;1;3;
79488;674253;;31/10/2008;1;2;
79700;674253;;25/10/2008;1;3;
78862;674253;;27/10/2008;1;2;
101266;674926;7;20/01/2007;1;;
56225;675064;1;01/12/2004;1;;
95750;675064;5;10/11/2006;7;;
116094;675064;5;09/06/2007;1;;
121975;675064;5;05/09/2007;1;;
120489;675064;5;18/08/2007;1;;
123297;675064;5;18/09/2007;1;;
79412;675064;5;27/10/2008;1;1;5
79411;675064;5;24/10/2008;1;1;5
79410;675064;5;20/10/2008;1;1;4
80648;675064;5;10/11/2008;1;2;4
193716;675064;5;18/12/2010;1;1;2
55851;675231;4;04/04/2008;1;2;4
55850;675231;4;03/04/2008;1;1;4
171106;675231;3;06/08/2010;1;2;3
171263;675231;3;06/08/2010;8;1;
171068;675231;3;05/08/2010;1;1;3
72563;675334;4;31/12/2005;7;;
79483;675334;4;10/04/2006;1;;
79140;675334;4;03/04/2006;1;;
84055;675334;4;03/06/2006;7;;
84094;675334;4;10/06/2006;7;;
86159;675334;4;03/07/2006;9;;
117639;675334;4;20/07/2007;7;;
125185;675334;4;06/10/2007;1;;
51837;675334;4;23/02/2008;7;3;
40827;675334;4;22/11/2007;1;3;
84445;675334;;06/12/2008;1;3;
83054;675359;6;31/05/2006;1;;
83055;675359;6;01/06/2006;3;;
94458;675359;6;21/02/2009;7;2;
125680;675403;4;20/10/2007;2;;
44226;675403;4;21/12/2007;1;2;3
51308;675412;1;16/12/2003;9;;
56407;675412;1;21/12/2004;1;;
78925;675412;4;31/03/2006;1;;
96294;675412;4;20/11/2006;1;;
97991;675412;4;09/12/2006;1;;
98949;675412;4;02/01/2007;1;;
99269;675412;4;02/01/2007;5;;
122476;675412;4;11/09/2007;1;;
124196;675412;4;01/10/2007;1;;
126745;675412;4;09/11/2007;1;;
126786;675412;4;09/11/2007;1;;
127099;675412;4;10/11/2007;1;;
48262;675412;4;18/01/2008;1;3;
53740;675412;4;12/03/2008;1;3;
53319;675412;4;12/03/2008;1;2;
51960;675412;4;26/02/2008;1;2;
40782;675412;4;22/11/2007;1;3;
45715;675412;4;11/01/2008;1;2;
42676;675412;4;06/12/2007;9;3;
47970;675412;4;18/01/2008;1;2;
68792;675412;2;04/08/2008;1;2;
72251;675412;2;04/09/2008;7;2;
88599;676066;4;08/08/2006;7;;
88600;676066;4;05/08/2006;7;;
120835;676066;4;25/08/2007;7;;
112719;676066;;06/05/2009;9;2;
109384;676066;;28/03/2009;7;3;
181370;676066;;09/10/2010;7;3;3
173626;676066;;20/08/2010;7;3;
133771;676066;;24/10/2009;7;3;3
135350;676066;;07/11/2009;7;3;3
154332;676066;;20/03/2010;7;3;3
131989;676066;;13/10/2009;1;3;3
176010;676066;;04/09/2010;7;3;3
177173;676066;;11/09/2010;7;1;
63994;676566;4;14/11/2005;1;;
72922;676566;4;07/01/2006;3;;
73543;676566;4;16/01/2006;1;;
92312;676566;4;23/09/2006;1;;
92235;676566;4;22/09/2006;1;;
94879;676566;4;31/10/2006;3;;
102634;676566;4;06/02/2007;1;;
102694;676566;4;07/02/2007;1;;
109926;676566;4;26/04/2007;1;;
182522;676566;;19/10/2010;1;2;4
110345;676566;;10/04/2009;1;2;
110654;676566;;15/04/2009;1;2;
192917;676566;;21/12/2010;3;1;
128836;676566;;21/09/2009;1;2;3
124892;676566;;21/08/2009;1;2;
150261;676566;;22/02/2010;1;2;3
149162;676566;;12/02/2010;1;2;3
65231;676566;;02/07/2008;1;2;
55359;677377;1;11/10/2004;1;;
182120;677377;7;09/10/2010;1;3;
177016;677377;7;04/09/2010;1;3;
108568;677485;7;07/04/2007;1;;
110782;677485;7;28/04/2007;7;;
116440;677485;4;30/06/2007;1;;
73912;677485;5;23/08/2008;9;1;
198800;677485;7;10/01/2011;6;1;6
198642;677485;7;10/01/2011;1;2;6
175603;677485;7;03/09/2010;1;3;3
175247;677485;7;01/09/2010;1;1;
66399;677811;4;29/11/2005;1;;
66510;677811;4;29/11/2005;5;;
67560;677811;4;16/12/2005;1;;
67723;677811;4;03/12/2005;1;;
71721;677811;4;27/12/2005;1;;
48465;677811;4;23/01/2008;1;2;
41571;677811;4;24/11/2007;1;3;
187045;677811;;22/11/2010;1;2;3
161728;677811;;28/05/2010;1;2;3
161818;677811;;28/05/2010;9;1;3
167763;677811;;13/07/2010;1;2;
135009;677811;;31/10/2009;1;3;3
66013;678039;4;26/11/2005;1;;
66390;678039;4;29/11/2005;2;;
66633;678039;4;30/11/2005;9;;
69438;678039;4;26/11/2005;1;;
69834;678039;4;05/12/2005;1;;
69850;678039;4;05/12/2005;1;4;
69928;678039;4;02/12/2005;9;;
93920;678039;4;14/10/2006;1;;
98228;678039;4;20/12/2006;1;;
98294;678039;4;21/12/2006;1;;
100328;678039;4;12/01/2007;2;;
100330;678039;4;15/01/2007;1;;
100455;678039;4;16/01/2007;2;;
101436;678039;4;20/01/2007;1;;
102094;678039;4;27/01/2007;1;;
109832;678039;4;21/04/2007;1;;
52923;678039;4;10/03/2008;9;2;
168515;678039;;17/07/2010;1;3;
166137;678039;;19/06/2010;1;3;
168608;678039;;17/07/2010;2;3;
167271;678039;;03/07/2010;1;3;
89164;678249;7;12/08/2006;1;;
93462;678249;7;30/09/2006;1;;
123320;678249;7;15/09/2007;7;;
125965;678737;4;26/10/2007;1;;
114366;680238;6;19/06/2007;1;;
114350;680238;4;19/06/2007;1;;
127218;680238;4;17/11/2007;1;;
42975;680238;6;10/12/2007;1;2;3
100915;680238;6;02/03/2009;9;1;
192786;680410;7;18/12/2010;1;1;2
192788;680410;7;21/12/2010;1;1;2
192787;680410;7;20/12/2010;1;1;2
107938;680607;6;03/04/2007;9;;
115939;681289;6;09/06/2009;1;1;5
199329;681289;6;13/01/2011;1;2;6
199432;681289;6;13/01/2011;9;1;
149180;681289;6;12/02/2010;1;2;3
110657;682366;4;28/04/2007;1;;
118717;682545;7;03/08/2007;1;;
95794;682545;7;02/03/2009;1;1;4
49407;682599;1;12/03/2003;2;4;
57647;682599;1;06/04/2005;1;2;
154266;682729;6;22/03/2010;1;2;3
129809;682729;6;28/09/2009;1;2;3
48650;684444;1;27/02/2003;9;;
104190;684444;4;21/02/2007;1;;
119253;684444;;07/07/2009;2;3;
119254;684444;;06/07/2009;2;3;
119255;684444;;04/07/2009;2;3;
119252;684444;;08/07/2009;2;3;
176301;684444;;07/09/2010;1;3;
100665;685825;6;02/03/2009;9;1;
59539;686048;1;15/07/2005;1;;
87105;686048;5;17/07/2006;1;;
68585;686191;4;10/12/2005;7;;
94550;686210;4;21/10/2006;3;;
120585;686210;4;25/08/2007;1;;
164955;686210;;19/06/2010;1;1;4
91345;686506;4;09/09/2006;1;;
120660;686506;4;27/08/2007;1;;
120555;686506;4;27/08/2007;1;;
58148;686506;4;26/04/2008;1;3;
115655;686506;2;04/06/2009;9;1;
131323;686506;2;08/10/2009;1;2;3
123776;687117;6;24/09/2007;1;;
100643;687117;6;02/03/2009;9;1;
127190;687171;5;05/09/2009;1;1;3
129886;687443;5;28/09/2009;1;2;2
141333;687443;5;18/12/2009;1;1;2
141336;687443;5;19/12/2009;1;1;2
119865;687496;6;04/07/2009;1;1;3
100684;687593;6;02/03/2009;9;1;
82131;687965;6;15/11/2008;1;3;
84150;688093;5;10/06/2006;1;;
118850;688315;5;07/07/2009;1;2;5
170759;688315;5;28/07/2010;1;1;
170760;688315;5;29/07/2010;1;1;
170762;688315;5;31/07/2010;1;1;
170757;688315;5;26/07/2010;1;1;
170758;688315;5;27/07/2010;1;1;
170761;688315;5;30/07/2010;1;1;
133665;688315;5;26/10/2009;1;2;6
66432;688591;4;29/11/2005;1;;
72609;688591;4;31/12/2005;7;;
76822;688591;4;27/02/2006;1;;
83944;688591;4;03/06/2006;1;;
87420;688591;4;15/07/2006;7;;
89326;688591;4;19/08/2006;7;;
89424;688591;4;19/08/2006;7;;
91755;688591;4;16/09/2006;1;;
111357;688591;4;15/05/2007;1;;
123146;688591;4;15/09/2007;9;;
125127;688591;4;06/10/2007;1;;
59555;688591;4;10/05/2008;7;3;
61736;688591;4;31/05/2008;7;3;
192511;688591;;18/12/2010;1;1;
193409;688591;;21/12/2010;1;1;
193933;688591;;23/12/2010;1;2;
194125;688591;;23/12/2010;1;1;
68828;688591;;02/08/2008;1;1;
127334;688633;7;05/09/2009;1;1;5
85135;688633;7;06/12/2008;1;1;
85133;688633;7;24/11/2008;1;1;
85132;688633;7;22/11/2008;1;1;
85134;688633;7;25/11/2008;1;1;
180316;688650;7;05/10/2010;1;2;
59429;688650;7;02/05/2008;1;1;3
72446;688652;4;03/01/2006;1;;
49414;688847;1;12/03/2003;1;;
81653;688847;4;06/05/2006;1;;
90920;688847;4;08/09/2006;1;;
122713;688847;4;12/09/2007;3;;
62344;688847;4;06/06/2008;1;2;
95272;688847;;27/02/2009;1;1;
77577;688847;;11/10/2008;1;3;
80162;688847;;05/11/2008;1;2;
80330;688847;;05/11/2008;1;2;
80107;688847;;05/11/2008;1;2;
66576;688847;;10/07/2008;1;1;
68139;688847;;28/07/2008;1;2;
72589;688847;;08/09/2008;1;3;
190409;688847;;13/12/2010;1;1;4
194680;688847;;24/12/2010;1;1;
193862;688847;;22/12/2010;9;1;
193860;688847;;23/12/2010;1;2;
164152;688847;;15/06/2010;1;2;3
164081;688847;;15/06/2010;1;2;3
178531;688847;;22/09/2010;1;2;
178708;688847;;23/09/2010;1;2;
177537;688847;;15/09/2010;1;2;3
130716;688847;;05/10/2009;1;2;3
132063;688847;;14/10/2009;1;2;
121166;688847;;20/07/2009;1;1;
121027;688847;;20/07/2009;1;2;
48759;689017;1;08/04/2003;1;4;
78301;689017;4;21/03/2006;1;;
77812;689017;4;13/03/2006;1;;
80415;689017;4;22/04/2006;1;;
126025;689017;4;20/10/2007;7;;
58180;689017;4;26/04/2008;1;3;4
101853;689017;2;02/03/2009;9;1;
63997;689080;4;20/06/2008;1;2;
63998;689080;4;19/06/2008;1;1;
169450;689080;2;26/07/2010;1;2;3
98548;689080;2;19/03/2009;1;2;
73482;689080;2;15/09/2008;1;2;
73327;689080;2;13/09/2008;1;3;
129074;692875;5;16/09/2009;1;1;2
129077;692875;5;19/09/2009;1;1;2
129076;692875;5;18/09/2009;1;1;2
129075;692875;5;17/09/2009;1;1;2
200391;694819;2;17/01/2011;2;3;3
200393;694819;2;19/01/2011;2;3;3
200392;694819;2;18/01/2011;2;3;3
184765;697510;3;05/11/2010;1;1;6
184764;697510;3;04/11/2010;1;1;6
119468;704304;6;04/07/2009;1;1;3
131925;704304;6;13/10/2009;1;2;6
92391;707019;4;23/09/2006;1;;
53366;707019;4;12/03/2008;9;1;
183614;707019;2;27/10/2010;1;1;
68103;707548;4;13/12/2005;2;;
114800;707724;4;21/06/2007;1;;
113778;707724;;18/05/2009;1;2;
113801;707724;;18/05/2009;9;3;
133789;707724;;24/10/2009;8;3;
97821;708092;8;14/03/2009;1;1;4
97034;708092;8;07/03/2009;1;1;
153149;708092;8;06/03/2010;7;3;3
90958;708579;4;11/09/2006;3;;
108391;708579;4;10/04/2007;7;;
81161;709655;6;05/05/2006;1;;
119853;709821;6;04/07/2009;1;1;3
98389;710352;6;14/03/2009;1;3;4
57245;712705;6;17/04/2008;1;2;3
96612;712777;2;26/02/2009;1;1;
96613;712777;2;27/02/2009;1;1;
96615;712777;2;02/03/2009;1;1;
96611;712777;2;04/03/2009;1;1;
96614;712777;2;28/02/2009;1;1;
96618;712777;2;18/02/2009;1;1;
96617;712777;2;17/02/2009;1;1;
96616;712777;2;03/03/2009;1;1;
93541;712777;2;13/02/2009;1;1;
93543;712777;2;16/02/2009;1;1;
93542;712777;2;14/02/2009;1;1;
93540;712777;2;12/02/2009;1;1;
93539;712777;2;11/02/2009;1;1;
93538;712777;2;10/02/2009;1;1;
93537;712777;2;09/02/2009;1;1;
93532;712777;2;16/02/2009;9;1;
49500;714859;1;26/03/2003;1;2;
51016;714859;1;08/11/2003;9;;
79954;714859;6;15/04/2006;7;;
83327;714859;6;03/06/2006;1;;
107732;714859;6;31/03/2007;7;;
112965;714859;8;04/06/2007;1;;
121542;714859;6;01/09/2007;1;;
126158;714859;6;01/09/2009;3;2;3
79587;714859;6;31/10/2008;7;2;3
83615;714859;6;01/12/2008;1;1;3
98404;715407;4;16/12/2006;7;;
79875;715407;3;25/10/2008;2;3;
79880;715407;3;31/10/2008;7;3;
81990;715407;3;21/11/2008;3;2;
188981;715407;3;27/11/2010;9;3;
152585;715407;3;06/03/2010;1;2;3
89816;715988;8;15/01/2009;1;1;6
98132;715988;8;16/03/2009;1;1;
98133;715988;8;14/03/2009;1;1;
98115;721081;5;14/03/2009;1;1;4
161867;722095;3;22/05/2010;7;1;
132741;722113;;16/10/2009;3;1;
152359;722113;;05/03/2010;3;1;3
40692;722525;6;19/11/2007;1;1;3
99522;722525;6;02/03/2009;9;1;
40694;722525;6;17/11/2007;1;1;4
80936;722525;6;08/11/2008;1;1;3
66515;723030;4;29/11/2005;9;;
84700;723030;4;20/06/2006;2;;
113910;723030;;16/05/2009;1;1;
113912;723030;;09/05/2009;1;3;
151142;723030;;20/02/2010;9;1;
78337;723495;4;21/03/2006;1;;
